xoRxcArYo6C3Gjdlf3V_MA,8218,-1347,8,359.1354675293,,
xoRxcArYo6C3Gjdlf3V_MA,5657,-203,8,359.1354675293,,
kC_vwdtrtj-EV7pA3b1ZSw,853,-1171,8,224.5357208252,,
kC_vwdtrtj-EV7pA3b1ZSw,10151,-1510,8,224.5357208252,,
xMXEtoRijkZk3KmnjnSfrw,6207,-1647,8,100.5920715332,,
xMXEtoRijkZk3KmnjnSfrw,6110,-739,8,100.5920715332,,
Cdz-WxfF6WbWXM2n5Y34Fw,11554,-470,8,331.5235900879,,
Cdz-WxfF6WbWXM2n5Y34Fw,11139,-303,8,331.5235900879,,
hXlPoi3-dwfgmXBWL-yJlw,11506,-932,8,120.490737915,,
hXlPoi3-dwfgmXBWL-yJlw,4820,-861,8,120.490737915,,
8dZIXqwcr4CvHN1jSD3tkw,950,-1092,8,268.6637878418,,
8dZIXqwcr4CvHN1jSD3tkw,2590,-963,8,268.6637878418,,
wxHT8tzIK9WNXsU4Py78EA,4613,-1496,8,303.3330688477,,
wxHT8tzIK9WNXsU4Py78EA,8536,-1293,8,303.3330688477,,
zWldc2McS_h_q2Ye0d63GQ,7314,-890,8,178.5328979492,,
zWldc2McS_h_q2Ye0d63GQ,8268,-1674,8,178.5328979492,,
3F0RsbHUjgBjb77gKLysVA,4287,-1642,8,68.0557632446,,
3F0RsbHUjgBjb77gKLysVA,3899,-1292,8,68.0557632446,,
EXBWXf1LuoeZuRRlY2k0wg,8401,-269,8,89.4072189331,,
EXBWXf1LuoeZuRRlY2k0wg,3889,-1069,8,89.4072189331,,
ggto9A0dyhJalJVw_TBX6A,8740,-1378,8,274.7370605469,,
ggto9A0dyhJalJVw_TBX6A,7813,-1507,8,274.7370605469,,
qJdQmAr6H14M9ZQwsEACuw,866,-229,8,179.5033111572,,
qJdQmAr6H14M9ZQwsEACuw,3987,-307,8,179.5033111572,,
PbtARdmcVr-aTtk88t5a1w,12469,-574,8,269.1088256836,,
PbtARdmcVr-aTtk88t5a1w,1104,-861,8,269.1088256836,,
SYQliAdgmbT0cHqFnNcOOQ,12565,-1304,8,81.1885681152,,
SYQliAdgmbT0cHqFnNcOOQ,11494,-22,8,81.1885681152,,
J_xEVrR0E3tQFfmWDrnMkA,9785,-556,8,357.9092712402,,
J_xEVrR0E3tQFfmWDrnMkA,2720,-1432,8,357.9092712402,,
69hAUDi8by4_1TPoFEXXqg,10549,-486,8,181.8349456787,,
69hAUDi8by4_1TPoFEXXqg,5201,-244,8,181.8349456787,,
liR-gHNkKfDHN66im5z2NA,12825,-177,8,330.2524108887,,
liR-gHNkKfDHN66im5z2NA,1672,-476,8,330.2524108887,,
lt8nPlrNCkyivezGwZAHSw,2413,-98,8,217.4011383057,,
lt8nPlrNCkyivezGwZAHSw,2593,-8,8,217.4011383057,,
VSQS_qE-dtB1MXQF8Gsegw,1984,-1012,8,269.5828857422,,
VSQS_qE-dtB1MXQF8Gsegw,3274,-486,8,269.5828857422,,
6nCpS4HK56JMLp8kvHWf4w,1965,-716,8,181.6213531494,,
6nCpS4HK56JMLp8kvHWf4w,7647,-232,8,181.6213531494,,
y0DzPqNciKEXiu9L5UVwkw,8723,-1335,8,14.9221353531,,
y0DzPqNciKEXiu9L5UVwkw,2475,-1501,8,14.9221353531,,
KwDpTkNKi-o4fRjEtUkkTg,8908,-797,8,99.9399261475,,
KwDpTkNKi-o4fRjEtUkkTg,9920,-834,8,99.9399261475,,
Bzy4YCHarFpaHR3RbjJGow,9505,-36,8,335.2983398438,,
Bzy4YCHarFpaHR3RbjJGow,2509,-93,8,335.2983398438,,
HVzqbu1A7q0K7gZBz-XUdw,11872,-245,8,284.0690307617,,
HVzqbu1A7q0K7gZBz-XUdw,3768,-221,8,284.0690307617,,
EmFF9KqjjtzLr1kVegdnkw,11417,-1131,8,88.7341537476,,
EmFF9KqjjtzLr1kVegdnkw,7335,-205,8,88.7341537476,,
BjogOE-WXpSHIE7wL72mqQ,2991,-1625,8,246.9378814697,,
BjogOE-WXpSHIE7wL72mqQ,493,-1506,8,246.9378814697,,
B5O9yvTtjRVwJmGEIXAHjw,3180,-970,8,359.0261230469,,
B5O9yvTtjRVwJmGEIXAHjw,9660,-972,8,359.0261230469,,
RC1jVO0dTKJJFXYQcVr3Pg,7942,-1462,8,270.0788574219,,
RC1jVO0dTKJJFXYQcVr3Pg,12362,-53,8,270.0788574219,,
CGgsa2ZHm9FP_ur6xbaApQ,11988,-262,8,300.9614257813,,
CGgsa2ZHm9FP_ur6xbaApQ,1404,-1010,8,300.9614257813,,
QTywwRy4mwK0VMxiIchQ4A,4300,-1694,8,89.4624176025,,
QTywwRy4mwK0VMxiIchQ4A,3352,-1391,8,89.4624176025,,
JF8W0iKVzXaOEJfzaFF65g,12099,-924,8,207.8876037598,,
JF8W0iKVzXaOEJfzaFF65g,11837,-704,8,207.8876037598,,
R-6-s8xOXc23Pcw2oaK66Q,10188,-1347,8,272.904083252,,
R-6-s8xOXc23Pcw2oaK66Q,496,-1699,8,272.904083252,,
jSFK5tiaJWwJndhIyO7fuw,5088,-725,8,287.8809814453,,
