3TO1sxavsQLIliltuPh5yw,11183,-514,1,180.368911743164,299.323669433594,9
3TO1sxavsQLIliltuPh5yw,9057,-602,1,180.368911743164,228.698654174805,10
3TO1sxavsQLIliltuPh5yw,3833,-371,6,180.368911743164,97.0736618041992,11
2zMHlmqFF6V2SHqueb1fZA,595,-510,4,89.7510452270508,20.6651782989502,12
cVV7quHvGXvu4-VKs_M9bQ,8139,-745,6,89.6410217285156,206.254470825195,13
jQdLwvjVMqab7AAsMcrVQA,1305,-411,1,85.1781539916992,17.8169651031494,14
jQdLwvjVMqab7AAsMcrVQA,3860,-775,1,85.1781539916992,87.0044631958008,15
jQdLwvjVMqab7AAsMcrVQA,5378,-1048,1,85.1781539916992,153.754470825195,16
jQdLwvjVMqab7AAsMcrVQA,9071,-705,1,85.1781539916992,245.254470825195,17
jQdLwvjVMqab7AAsMcrVQA,9732,-544,1,85.1781539916992,256.59375,18
jQdLwvjVMqab7AAsMcrVQA,600,-391,1,85.1781539916992,12.5758924484253,19
lk95zcW0edw2sZCB1rMPTA,12710,-408,1,106.566940307617,341.866058349609,20
lk95zcW0edw2sZCB1rMPTA,12123,-498,1,106.566940307617,328.178558349609,21
hYEH3dM1ydGeOvU7l906_A,7995,-401,1,255.28239440918,210.609375,22
hYEH3dM1ydGeOvU7l906_A,11453,-997,4,255.28239440918,308.345977783203,23
bV4C_Q1VLnHuAnCl0C5n6g,70,-640,3,234.036926269531,0.763392865657806,24
7Y3UweyyZqDYGrFaXYUyUA,6474,-1402,3,90.3536071777344,175.763397216797,25
9l6MO0OP2_Pxuyd-dbeuZg,8175,-1308,4,90.1583862304688,203.714279174805,26
48JKHgwep8fxH0FYOrDxIg,8152,-1213,4,89.0884017944336,182.901779174805,27
48JKHgwep8fxH0FYOrDxIg,6836,-1381,4,89.0884017944336,182.901779174805,28
48JKHgwep8fxH0FYOrDxIg,5307,-1119,4,89.0884017944336,182.901779174805,29
p-rJVykMOw5fr52Lo8svYw,12272,-1048,4,91.3041381835938,333.651794433594,30
xtLnOVoyuXQoLpHgaC1T5g,1424,-920,1,90.6055297851562,71.2924118041992,31
xtLnOVoyuXQoLpHgaC1T5g,6038,-1530,1,90.6055297851562,169.636154174805,32
iKQUgAy3Qng_G5aAZrrAqQ,2232,-628,1,40.2933540344238,82.0625,33
iKQUgAy3Qng_G5aAZrrAqQ,2393,-469,1,40.2933540344238,71.5625,34
iKQUgAy3Qng_G5aAZrrAqQ,12745,-318,1,40.2933540344238,332,35
gyFuxqdBmrjXpxMkvJLUnA,4834,-1333,1,35.4939727783203,102.5,36
gyFuxqdBmrjXpxMkvJLUnA,3771,-840,1,35.4939727783203,102.5,37
gyFuxqdBmrjXpxMkvJLUnA,2045,-238,1,35.4939727783203,61.8125,38
gyFuxqdBmrjXpxMkvJLUnA,11460,-377,1,35.4939727783203,325.25,39
gyFuxqdBmrjXpxMkvJLUnA,11916,-268,2,35.4939727783203,325.25,40
gyFuxqdBmrjXpxMkvJLUnA,11827,-199,1,35.4939727783203,325.015625,41
gyFuxqdBmrjXpxMkvJLUnA,12744,-131,1,35.4939727783203,342.828125,42
gyFuxqdBmrjXpxMkvJLUnA,909,-188,1,35.4939727783203,22.90625,43
gyFuxqdBmrjXpxMkvJLUnA,1534,-200,1,35.4939727783203,43.671875,44
A-eM226LYCgGNB1WLubj8Q,4014,-575,1,315.632690429688,121.3125,45
A-eM226LYCgGNB1WLubj8Q,5616,-205,1,315.632690429688,146.0625,46
A-eM226LYCgGNB1WLubj8Q,5858,-178,2,315.632690429688,161.71875,47
A-eM226LYCgGNB1WLubj8Q,6806,-184,2,315.632690429688,172.546875,48
A-eM226LYCgGNB1WLubj8Q,3599,-639,3,315.632690429688,89.34375,49
A-eM226LYCgGNB1WLubj8Q,1000,-813,4,315.632690429688,54.09375,50
A-eM226LYCgGNB1WLubj8Q,13015,-271,4,315.632690429688,14.53125,51
A-eM226LYCgGNB1WLubj8Q,2339,-946,4,315.632690429688,14.53125,52
A-eM226LYCgGNB1WLubj8Q,4108,-331,4,315.632690429688,110.90625,53
wgZ25_QKLDhmVEFkPAmBJw,7112,-294,2,223.036636352539,170.71875,54
wgZ25_QKLDhmVEFkPAmBJw,5291,-316,2,223.036636352539,170.71875,55
wgZ25_QKLDhmVEFkPAmBJw,4863,-324,1,223.036636352539,123.46875,56
wgZ25_QKLDhmVEFkPAmBJw,1574,-400,1,223.036636352539,70.96875,57
dd3XXVb8eaIf5FcUAMqySg,7170,-719,2,173.68962097168,189.65625,58
dd3XXVb8eaIf5FcUAMqySg,3740,-438,2,173.68962097168,113.34375,59
dd3XXVb8eaIf5FcUAMqySg,3508,-368,1,173.68962097168,113.34375,60
dd3XXVb8eaIf5FcUAMqySg,10095,-775,3,173.68962097168,268.96875,61
ENwChk0mv975oT08FxdQGQ,1974,-402,2,161.347961425781,36.28125,62
ENwChk0mv975oT08FxdQGQ,11062,-1174,2,161.347961425781,311.34375,63
ElKlsmPuAEyNlkkNamP1-A,7029,-508,1,160.607070922852,184.03125,64
ElKlsmPuAEyNlkkNamP1-A,3397,-359,1,160.607070922852,107.90625,65
ElKlsmPuAEyNlkkNamP1-A,4333,-264,1,160.607070922852,135.65625,66
ElKlsmPuAEyNlkkNamP1-A,4002,-218,7,160.607070922852,101.109375,67
ElKlsmPuAEyNlkkNamP1-A,6533,-205,1,160.607070922852,184.129470825195,68
ElKlsmPuAEyNlkkNamP1-A,4701,-219,1,160.607070922852,135.647323608398,69
ElKlsmPuAEyNlkkNamP1-A,6200,-175,2,160.607070922852,166.629470825195,70
D5Se4AuiyxHr2ht2CkjnBQ,6236,-393,2,183.46516418457,176.004470825195,71
D5Se4AuiyxHr2ht2CkjnBQ,6651,-458,1,183.46516418457,186.986602783203,72
D5Se4AuiyxHr2ht2CkjnBQ,9695,-1252,1,183.46516418457,257.700897216797,73
D5Se4AuiyxHr2ht2CkjnBQ,3253,-335,1,183.46516418457,89.3973236083984,74
D5Se4AuiyxHr2ht2CkjnBQ,3729,-331,1,183.46516418457,89.3973236083984,75
D5Se4AuiyxHr2ht2CkjnBQ,2971,-288,7,183.46516418457,89.3973236083984,76
D5Se4AuiyxHr2ht2CkjnBQ,2047,-348,1,183.46516418457,66.8080368041992,77
53PJ9NuERcvfRvPwoRIkUQ,5699,-564,1,126.855751037598,162.214279174805,78
53PJ9NuERcvfRvPwoRIkUQ,8044,-525,1,126.855751037598,234.964279174805,79
53PJ9NuERcvfRvPwoRIkUQ,9166,-433,1,126.855751037598,255.964279174805,80
53PJ9NuERcvfRvPwoRIkUQ,11360,-347,1,126.855751037598,303.026794433594,81
53PJ9NuERcvfRvPwoRIkUQ,12152,-267,1,126.855751037598,326.089294433594,82
53PJ9NuERcvfRvPwoRIkUQ,741,-290,1,126.855751037598,15.9642858505249,83
53PJ9NuERcvfRvPwoRIkUQ,1417,-251,3,126.855751037598,48.9642868041992,84
XGSiU6m3bAhqEwoZtgrSEg,12035,-879,1,14.1785659790039,315.776794433594,85
XGSiU6m3bAhqEwoZtgrSEg,2131,-395,1,14.1785659790039,37.1517868041992,86
XGSiU6m3bAhqEwoZtgrSEg,10529,-325,1,14.1785659790039,267.401794433594,87
TnANORuEWpEMc44k-EpN1Q,12989,-678,1,310.345184326172,338.089294433594,88
